raw_row_id,office_id,office_name,office_street_address,office_city,office_state,office_zip_code,office_phone_number,empl_id,employee_first_name,employee_last_name,employee_job_title,employment_type,hire_date,employee_email,employee_phone_number,license_id,license_eff_date,license_exp_date,license_state,client_id,client_first_name,client_last_name,client_corp_name,client_tax_id,client_phone_number,client_email,client_type,client_req_id,req_state,req_city,req_zip_code,req_property_type_id,req_property_type_name,req_bedrooms,req_bathrooms,amenity_id,amenity_name,unit_id,property_zip_code,unit_number,building_number,property_street,property_city,property_state,property_county,property_type_id,property_type_name,listing_id,listing_price,listing_status,appointment_id,appointment_date,appointment_time,appointment_notes,appointment_status,transaction_id,transaction_amount,transaction_commission,transaction_date,transaction_type,client_role,open_house_id,open_house_date,open_house_time,neighborhood_zip_code,neighborhood_name,school_id,school_name,school_street,school_city,school_state,school_county,school_zip_code,station_id,transit_type
371,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,9,Owen,Baker,,,5551090009,owen.baker9@email.com,Individual,1370,NJ,Jersey City,7302,4,Townhouse,2,2,3,Parking,26,7302,,723,Grand St,Jersey City,NJ,Hudson,4,Townhouse,26,1397229,Active,371,4/12/26,12:00,follow-up,scheduled,371,1429176.83,42338.5,3/12/26,sale,seller,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
372,7,White Plains Office,10 Main Street,White Plains,NY,10601,9145551717,39,Zariyah,Gould,Agent,FT,4/25/22,zariyahgould@dreamhomesnyc.com,9145550039,1039,4/25/22,4/25/24,NY,188,Mia,Ross,,,5552880188,mia.ross188@email.com,Individual,1371,NY,Greenwich,10601,5,Co-op,3,2,2,Pool,123,10601,,881,Main St,White Plains,NY,Westchester,2,House,123,514768,Pending,372,4/13/26,15:00,investor inquiry,Scheduled,372,506735.77,11585.07,3/13/26,sale,seller,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,subway
373,3,Montclair Office,18 Bloomfield Ave,montclair,NJ,7042,9735551313,13,Tiffany,Griffith,Manager,FT,2/27/24,tiffanygriffith@dreamhomesnyc.com,9735550013,,,,,189,Owen,Foster,,,5552890189,owen.foster189@email.com,Individual,1372,CT,MONTCLAIR,7042,5,Co-op,3,2,3,Parking,46,7042,27B,86,Bloomfield Ave,Montclair,NJ,Essex,5,Co-op,46,842720,Active,373,4/14/26,10:30,price sensitive,Canceled,,,,,,,373,4/28/26,11:00,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
374,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,131,Ryan,Scott,,,5552310131,ryan.scott131@email.com,Individual,1373,NJ,Jersey City,7302,5,Co-op,1,1,,,25,7302,,735,Grand St,Jersey City,NJ,Hudson,1,Condo,25,1152248,Active,,,,,,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
375,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,914-555-0040,1040,5/27/23,5/27/25,NY,29,Sara,Garcia,,,5551290029,sara.garcia29@email.com,Individual,1374,NJ,White Plains,10601,2,House,1,2,1,Gym,117,10601,,541,Mamaroneck Ave,White Plains,NY,Westchester,2,House,117,858955,Active,375,4/16/26,10:30,follow-up,Canceled,375,833341.26,21584.36,3/16/26,sale,buyer,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
376,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,41,Gwendolyn,Bridges,Agent,PT,6/2/24,gwendolynbridges@dreamhomesnyc.com,914-555-0041,1041,6/2/24,6/2/26,NY,181,Jane,Reed,,,5552810181,jane.reed181@email.com,Individual,1375,NY,White Plains,10601,1,Condo,4,1,2,Pool,111,10601,17A,102,Hamilton Ave,White Plains,NY,Westchester,1,Condo,111,1126543,Active,376,4/17/26,12:00,virtual tour,Completed,,,,,,,376,5/1/26,14:00,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,subway
377,3,Montclair Office,18 Bloomfield Ave,montclair,NJ,7042,9735551313,14,Franklin,Foley,Senior Agent,FT,3/2/18,franklinfoley@dreamhomesnyc.com,9735550014,1014,3/2/18,3/2/20,NJ,23,Hannah,Price,,,5551230023,hannah.price23@email.com,Individual,1376,CT,HOBOKEN,7042,4,Townhouse,3,1,5,Doorman,51,7042,,65,Bloomfield Ave,Montclair,NJ,Essex,4,Townhouse,51,1396907,Closed,377,4/18/26,15:00,family interested in schools,Canceled,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
378,5,CHELSEA OFFICE,456 8th Ave,New York,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,126,Noah,Kim,,,5552260126,noah.kim126@email.com,Individual,1377,NY,New York,10001,5,Co-op,1,1,4,Elevator,75,10001,23A,961,W 28th St,New York,NY,New York,5,Co-op,75,1428527,Pending,,,,,,378,1427980.78,33369.97,3/19/26,sale,seller,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,subway
379,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,126,Noah,Kim,,,5552260126,noah.kim126@email.com,Individual,1378,NJ,Hoboken,7302,4,Townhouse,2,1,4,Elevator,33,7302,,354,Marin Blvd,Jersey City,NJ,Hudson,4,Townhouse,33,873061,Active,379,4/20/26,13:30,commuting buyer,scheduled,379,824970.18,21565.79,3/20/26,sale,buyer,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
380,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,28,Finn,Woods,Agent,FT,5/3/18,finnwoods@dreamhomesnyc.com,2125550028,1028,5/3/18,5/3/20,NY,57,Bella,Baker,,,5551570057,bella.baker57@email.com,Individual,1379,NY,New York,10001,5,Co-op,3,3,,,79,10001,5B,582,W 28th St,New York,NY,New York,5,Co-op,79,1316271,Active,380,4/21/26,13:30,follow-up,Canceled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,train
381,10,New Haven Office,275 Chapel St,New Haven,CT,6510,2035552020,58,Chloe,Zimmerman,Agent,FT,11/9/20,chloezimmerman@dreamhomesnyc.com,2035550058,1058,11/9/20,11/9/22,CT,54,Jason,Kim,,,5551540054,jason.kim54@email.com,Individual,1380,CT,New Haven,6510,4,Townhouse,4,1,4,Elevator,168,6510,,345,State St,New Haven,CT,New Haven,4,Townhouse,168,800513,Closed,381,4/22/26,17:15,family interested in schools,Scheduled,381,753925.19,22280.5,3/22/26,sale,buyer,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
382,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,3,Hana,Mora,Agent,FT,4/7/21,hanamora@dreamhomesnyc.com,2015550003,1003,4/7/21,4/7/23,NJ,78,Caleb,Kim,,,5551780078,caleb.kim78@email.com,Individual,1381,NJ,Hoboken,7030,4,Townhouse,1,2,3,Parking,11,7030,,931,Washington St,Hoboken,NJ,Hudson,4,Townhouse,11,885612,Pending,,,,,,382,872687.26,24239.91,3/23/26,sale,seller,382,5/7/26,12:00,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
383,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,15,Zaylee,Trejo,Agent,FT,4/4/19,zayleetrejo@dreamhomesnyc.com,9735550015,1015,4/4/19,4/4/21,NJ,83,Hannah,Scott,,,5551830083,hannah.scott83@email.com,Individual,1382,NJ,New York,7042,4,Townhouse,2,3,4,Elevator,50,7042,,720,Park St,Montclair,NJ,Essex,4,Townhouse,50,638479,Closed,383,4/24/26,13:30,investor inquiry,completed,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
384,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,36,Ira,Pitts,Transaction Coordinator,FT,1/19/19,irapitts@dreamhomesnyc.com,7185550036,,,,,28,Dylan,Ng,,,5551280028,dylan.ng28@email.com,Individual,1383,NY,Brooklyn,11201,4,Townhouse,2,2,,,96,11201,,370,Joralemon St,Brooklyn,NY,Kings,1,Condo,96,552331,Active,384,4/25/26,9:00,follow-up,completed,384,562181.54,14714.31,3/25/26,sale,buyer,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
385,8,Stamford Office,300 Atlantic St,STAMFORD,CT,6901,2035551818,47,Jaylah,Hodges,Agent,PT,12/14/23,jaylahhodges@dreamhomesnyc.com,2035550047,1047,12/14/23,12/14/25,CT,146,Ethan,Lee,,,5552460146,ethan.lee146@email.com,Individual,1384,NJ,NEW YORK,6901,2,House,1,2,3,Parking,134,6901,,579,Summer St,Stamford,CT,Fairfield,4,Townhouse,134,812932,Active,385,4/26/26,15:00,virtual tour,completed,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
386,8,Stamford Office,300 Atlantic Street,Stamford,CT,6901,2035551818,45,Leia,Summers,Agent,FT,10/10/21,leiasummers@dreamhomesnyc.com,2035550045,1045,10/10/21,10/10/23,CT,190,Ivy,Cole,,,5552900190,ivy.cole190@email.com,Individual,1385,NJ,White Plains,10601,2,House,1,1,,,132,6901,,78,Atlantic St,Stamford,CT,Fairfield,2,House,132,1420571,Active,,,,repeat row,,386,1389569.03,33044.53,3/27/26,sale,seller,386,4/6/26,14:00,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
387,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,26,Beckett,Delgado,Senior Agent,FT,3/26/23,beckettdelgado@dreamhomesnyc.com,2125550026,1026,3/26/23,3/26/25,NY,76,Miles,Ng,,,5551760076,miles.ng76@email.com,Individual,1386,CT,New York,10001,5,Co-op,4,1,5,Doorman,76,10001,14B,103,W 28th St,New York,NY,New York,1,Condo,76,1310301,Active,,,,repeat row,,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,ferry
388,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,18,Sylas,Stuart,Transaction Coordinator,FT,7/10/22,sylasstuart@dreamhomesnyc.com,9735550018,,,,,185,Eva,Cooper,,,5552850185,eva.cooper185@email.com,Individual,1387,NJ,Montclair,6901,3,Apartment,2,1,,,54,7042,19A,867,Valley Rd,Montclair,NJ,Essex,3,Apartment,54,8313,Active,388,4/29/26,10:30,follow-up,completed,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
389,1,Hoboken Office,123 River St,Hoboken,NJ,7030,(201) 555-1111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,201-555-0002,1002,3/5/20,3/5/22,NJ,144,Jason,Doe,,,5552440144,jason.doe144@email.com,Individual,1388,NY,Hoboken,10001,4,Townhouse,2,3,3,Parking,18,7030,3A,646,Washington St,Hoboken,NJ,Hudson,4,Townhouse,18,788890,Active,389,4/30/26,17:15,family interested in schools,Scheduled,,,,,,,389,4/9/26,12:00,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
390,4,Princeton Office,55 Nassau St,PRINCETON,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,33,,,Blue Peak LLC,43-1000033,5551330033,deals33@bluepeakllc.com,Corporation,1389,CT,PRINCETON,8542,1,Condo,3,3,6,Laundry,68,8542,7A,859,Mercer St,Princeton,NJ,Mercer,1,Condo,68,2049864,Closed,,,,,,390,1927364.89,46716.88,3/31/26,sale,buyer,390,4/10/26,12:00,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
391,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,29,Reese,Chapman,Agent,PT,6/5/19,reesechapman@dreamhomesnyc.com,2125550029,1029,6/5/19,6/5/21,NY,14,Tara,Hall,,,5551140014,tara.hall14@email.com,Individual,1390,NY,White Plains,11201,3,Apartment,1,1,4,Elevator,83,10001,12A,615,8th Ave,New York,NY,New York,3,Apartment,83,6390,Active,391,5/2/26,15:00,late showing,completed,391,6457.34,237.4,4/1/26,rental,owner,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
392,3,Montclair Office,18 Bloomfield Ave,MONTCLAIR,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,114,Jason,Ward,,,5552140114,jason.ward114@email.com,Individual,1391,NJ,JERSEY CITY,7042,1,Condo,2,1,6,Laundry,37,7042,22A,723,Park St,Montclair,NJ,Essex,1,Condo,37,1049186,Closed,392,5/3/26,13:30,family interested in schools,completed,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,train
393,1,Hoboken Office,123 River St,Hoboken,NJ,7030,(201) 555-1111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,201-555-0002,1002,3/5/20,3/5/22,NJ,93,Lina,Foster,,,5551930093,lina.foster93@email.com,Individual,1392,NJ,Hoboken,7030,1,Condo,2,2,6,Laundry,3,7030,,399,River St,Hoboken,NJ,Hudson,1,Condo,3,695561,Active,393,5/4/26,13:30,commuting buyer,Scheduled,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
394,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,54,Greta,Hamilton,Transaction Coordinator,FT,7/1/23,gretahamilton@dreamhomesnyc.com,2035550054,,,,,121,,,Blue Peak LLC,42-1000121,5552210121,deals121@bluepeakllc.com,Corporation,1393,CT,Greenwich,6830,5,Co-op,1,1,6,Laundry,147,6830,,374,Putnam Ave,Greenwich,CT,Fairfield,2,House,147,1546849,Pending,394,5/5/26,10:30,follow-up,scheduled,,,,,,,394,4/14/26,14:00,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
395,2,JERSEY CITY OFFICE,90 Hudson St,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,50,Mason,Lee,,,5551500050,mason.lee50@email.com,Individual,1394,NJ,Brooklyn,11201,2,House,3,2,,,25,7302,,735,Grand St,Jersey City,NJ,Hudson,1,Condo,25,1152248,Active,395,5/6/26,9:00,follow-up,completed,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
396,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,9145550040,1040,5/27/23,5/27/25,NY,156,Noah,Flores,,,5552560156,noah.flores156@email.com,Individual,1395,NY,White Plains,10601,1,Condo,2,2,,,114,10601,17A,833,Hamilton Ave,White Plains,NY,Westchester,3,Apartment,114,6775,Active,396,5/7/26,15:00,virtual tour,scheduled,396,6497.61,423.16,4/6/26,rental,owner,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,subway
397,1,Hoboken Office,123 River St,hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,96,Noah,Doe,,,5551960096,noah.doe96@email.com,Individual,1396,NJ,PRINCETON,7030,1,Condo,1,1,3,Parking,3,7030,,399,River St,Hoboken,NJ,Hudson,1,Condo,3,695561,Active,397,5/8/26,12:00,commuting buyer,Completed,,,,,,,397,4/17/26,12:00,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
398,10,New Haven Office,275 Chapel St,New Haven,CT,6510,(203) 555-2020,56,Pearl,Roberson,Senior Agent,FT,9/5/18,pearlroberson@dreamhomesnyc.com,203-555-0056,1056,9/5/18,9/5/20,CT,24,Jason,Doe,,,5551240024,jason.doe24@email.com,Individual,1397,CT,New Haven,6510,4,Townhouse,2,1,5,Doorman,179,6510,,985,Orange St,New Haven,CT,New Haven,4,Townhouse,179,899300,Active,398,5/9/26,17:15,commuting buyer,Canceled,,,,,,,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,bus
399,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,129,Owen,Baker,,,5552290129,owen.baker129@email.com,Individual,1398,NY,New York,10001,3,Apartment,1,2,6,Laundry,88,10001,24A,799,W 28th St,New York,NY,New York,5,Co-op,88,650182,Active,399,5/10/26,10:30,virtual tour,completed,399,644160.83,17674.02,4/9/26,sale,buyer,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
400,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,122,Mark,Lee,,,5552220122,mark.lee122@email.com,Individual,1399,NJ,Hoboken,7030,3,Apartment,1,2,,,3,7030,,399,River St,Hoboken,NJ,Hudson,1,Condo,3,695561,Active,400,4/1/26,15:00,commuting buyer,scheduled,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
401,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,41,Gwendolyn,Bridges,Agent,PT,6/2/24,gwendolynbridges@dreamhomesnyc.com,9145550041,1041,6/2/24,6/2/26,NY,77,,,North Elm Partners,87-1000077,5551770077,deals77@northelmpartners.com,Corporation,1400,NY,Princeton,6830,5,Co-op,2,2,5,Doorman,124,10601,,886,Main St,White Plains,NY,Westchester,5,Co-op,124,1000646,Active,401,4/2/26,12:00,family interested in schools,completed,,,,,,,401,4/21/26,13:00,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,bus
402,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,197,Ruby,Garcia,,,5552970197,ruby.garcia197@email.com,Individual,1401,NJ,Jersey City,7302,1,Condo,4,1,2,Pool,24,7302,38B,128,Grand St,Jersey City,NJ,Hudson,1,Condo,24,1325550,Closed,402,4/3/26,10:30,commuting buyer,Scheduled,,,,,,,402,4/22/26,13:00,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,train
403,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,15,Zaylee,Trejo,Agent,FT,4/4/19,zayleetrejo@dreamhomesnyc.com,9735550015,1015,4/4/19,4/4/21,NJ,121,,,Blue Peak LLC,42-1000121,5552210121,deals121@bluepeakllc.com,Corporation,1402,NJ,Montclair,7042,2,House,2,2,2,Pool,41,7042,,323,Valley Rd,Montclair,NJ,Essex,2,House,41,960455,Active,403,4/4/26,10:30,commuting buyer,canceled,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
404,8,Stamford Office,300 Atlantic Street,Stamford,CT,6901,2035551818,46,Darius,Beasley,Agent,FT,11/12/22,dariusbeasley@dreamhomesnyc.com,2035550046,1046,11/12/22,11/12/24,CT,126,Noah,Kim,,,5552260126,noah.kim126@email.com,Individual,1403,CT,Hoboken,6901,1,Condo,1,2,5,Doorman,137,6901,,226,Atlantic St,Stamford,CT,Fairfield,1,Condo,137,1174475,Active,404,4/5/26,9:00,family interested in schools,Completed,,,,,,,404,4/24/26,13:00,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
405,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,26,Beckett,Delgado,Senior Agent,FT,3/26/23,beckettdelgado@dreamhomesnyc.com,2125550026,1026,3/26/23,3/26/25,NY,47,Ruby,Price,,,5551470047,ruby.price47@email.com,Individual,1404,NY,New York,10001,1,Condo,2,2,1,Gym,87,10001,,105,W 28th St,New York,NY,New York,5,Co-op,87,901589,Active,405,4/6/26,9:00,late showing,Scheduled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
406,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,14,Franklin,Foley,Senior Agent,FT,3/2/18,franklinfoley@dreamhomesnyc.com,9735550014,1014,3/2/18,3/2/20,NJ,148,Dylan,Ng,,,5552480148,dylan.ng148@email.com,Individual,1405,NJ,Hoboken,7042,4,Townhouse,2,1,5,Doorman,42,7042,18A,132,Valley Rd,Montclair,NJ,Essex,3,Apartment,42,4463,Active,,,,,,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,subway
407,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,29,Sara,Garcia,,,5551290029,sara.garcia29@email.com,Individual,1406,NY,New York,10001,3,Apartment,1,1,2,Pool,86,10001,10B,93,W 28th St,New York,NY,New York,3,Apartment,86,5685,Pending,407,4/8/26,15:00,virtual tour,scheduled,407,5560.9,176.2,3/3/26,rental,renter,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
408,4,Princeton Office,55 Nassau Street,Princeton,NJ,8542,6095551414,23,Ellianna,Nixon,Agent,PT,12/20/20,elliannanixon@dreamhomesnyc.com,6095550023,1023,12/20/20,12/20/22,NJ,173,Hannah,Garcia,,,5552730173,hannah.garcia173@email.com,Individual,1407,NJ,Greenwich,8542,3,Apartment,2,1,1,Gym,65,8542,4A,674,Witherspoon St,Princeton,NJ,Mercer,3,Apartment,65,8092,Closed,408,4/9/26,9:00,commuting buyer,Completed,408,8120.31,259.31,3/4/26,rental,owner,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,train
409,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,30,Knox,Paul,Transaction Coordinator,FT,7/7/20,knoxpaul@dreamhomesnyc.com,2125550030,,,,,159,Owen,Morris,,,5552590159,owen.morris159@email.com,Individual,1408,NY,Greenwich,10001,4,Townhouse,2,2,,,89,10001,,635,W 26th St,New York,NY,New York,4,Townhouse,89,1970394,Closed,,,,,,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,ferry
410,10,New Haven Office,275 Chapel St,New Haven,CT,6510,(203) 555-2020,58,Chloe,Zimmerman,Agent,FT,11/9/20,chloezimmerman@dreamhomesnyc.com,203-555-0058,1058,11/9/20,11/9/22,CT,103,Paul,Allen,,,5552030103,paul.allen103@email.com,Individual,1409,CT,New York,7302,4,Townhouse,1,1,5,Doorman,164,6510,,852,Chapel St,New Haven,CT,New Haven,5,Co-op,164,715509,Closed,,,,,,410,724027.76,18322.81,3/6/26,sale,seller,410,4/30/26,14:00,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
411,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,23,Ellianna,Nixon,Agent,PT,12/20/20,elliannanixon@dreamhomesnyc.com,6095550023,1023,12/20/20,12/20/22,NJ,12,Nina,Flores,,,5551120012,nina.flores12@email.com,Individual,1410,NJ,New York,8542,4,Townhouse,1,2,,,71,8542,,85,Nassau St,Princeton,NJ,Mercer,4,Townhouse,71,2109288,Active,,,,,,411,2024745.91,45831.23,3/7/26,sale,seller,411,5/1/26,13:00,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
412,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,52,Thalia,Sierra,Agent,FT,5/24/21,thaliasierra@dreamhomesnyc.com,2035550052,1052,5/24/21,5/24/23,CT,153,,,Blue Peak LLC,74-1000153,5552530153,deals153@bluepeakllc.com,Corporation,1411,CT,Greenwich,7030,1,Condo,2,2,,,151,6830,26B,148,Mason St,Greenwich,CT,Fairfield,1,Condo,151,1742432,Active,412,4/13/26,17:15,price sensitive,scheduled,412,1642946.08,47468.31,3/8/26,sale,buyer,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
413,2,Jersey City Office,90 Hudson Street,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,136,,,Acme Holdings,57-1000136,5552360136,deals136@acmeholdings,Corporation,1412,NJ,Jersey City,7302,2,House,1,1,4,Elevator,22,7302,6A,895,Grove St,Jersey City,NJ,Hudson,2,House,22,1048321,Closed,413,4/14/26,9:00,investor inquiry,completed,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
414,6,Brooklyn Heights Office,200 Montague St,brooklyn,NY,11201,7185551616,35,Allison,Chung,Agent,PT,12/17/18,allisonchung@dreamhomesnyc.com,7185550035,1035,12/17/18,12/17/20,NY,32,Mark,Chen,,,5551320032,mark.chen32@email.com,Individual,1413,NY,BROOKLYN,6510,3,Apartment,1,2,5,Doorman,97,11201,,965,Court St,Brooklyn,NY,Kings,3,Apartment,97,3619,Closed,414,4/15/26,12:00,follow-up,Canceled,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
415,7,White Plains Office,10 Main St,white plains,NY,10601,9145551717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,9145550040,1040,5/27/23,5/27/25,NY,116,Ethan,Ross,,,5552160116,ethan.ross116@email.com,Individual,1414,NY,WHITE PLAINS,10601,4,Townhouse,2,2,5,Doorman,119,10601,5A,848,Hamilton Ave,White Plains,NY,Westchester,4,Townhouse,119,724381,Closed,415,4/16/26,13:30,commuting buyer,Completed,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,bus
